age,income,gender,race,score1,score2,label
18,57045.57,male,groupC,2.1126843142886447,4.598749922707446,0
21,63604.97,male,groupB,1.255581887016338,6.157205949011774,0
44,64811.97,male,groupB,1.8711228558638708,5.1959003133324435,0
44,54158.48,male,groupC,-0.4202879173666399,5.027921846702294,0
33,69798.65,female,groupB,0.888317519442811,6.615850025944761,0
31,76751.0,female,groupA,-0.5934144726686814,7.681460788258846,0
21,45466.53,female,groupC,-2.2911758313493777,5.521355744296855,0
52,56712.08,male,groupA,-1.0570659257744133,2.046999948985801,0
37,69136.91,male,groupB,1.6361529380552855,5.190004379085131,0
24,37070.61,male,groupC,0.4263222876416845,6.7652595206245545,0
38,46326.38,male,groupC,1.2984762617731012,5.238042998981743,0
66,40612.68,female,groupB,-1.1692663478565268,4.808996240591972,0
31,56914.67,male,groupB,0.030379126742947012,7.480350178319494,0
64,21528.51,male,groupC,-0.12433685148592556,7.889699976339664,0
31,71549.4,female,groupC,-2.0061504901241363,9.756643760065883,0
27,58006.95,male,groupC,1.491705926382877,4.78119673403247,0
31,58849.12,male,groupA,0.7616419390694539,6.220442484226374,0
34,14550.29,male,groupA,-0.4829025995159466,7.825898575971387,0
24,34397.91,male,groupA,1.4276765515416647,5.207150688075553,0
48,72357.04,male,groupA,-1.4404194211187227,7.307069030719218,0
35,47338.91,female,groupA,0.12546682368783554,4.122517652738489,0
55,24139.04,female,groupA,-0.10175288516014898,5.038954517714909,0
43,53324.33,male,groupB,-0.3541478931640586,3.7405649415443065,0
41,60187.37,female,groupB,1.3205690889890982,3.378299115379196,0
42,57972.39,female,groupA,0.07576624422391588,4.193682985256451,0
26,47743.92,male,groupA,-1.0479151343183666,4.622707633470298,0
55,67033.45,female,groupA,0.34480281184390205,7.768077484171785,0
23,39469.82,male,groupA,-0.6224952855554223,4.395922393143842,0
55,58101.34,female,groupC,-0.2432708790993148,5.984936531354989,0
69,52025.26,male,groupC,0.8602678930170773,2.6726282436047315,0
57,48003.7,male,groupC,-0.752096450761468,5.254072103589464,0
41,44315.05,female,groupA,0.3256324429345844,1.852260591855957,0
34,44846.11,female,groupB,-0.469387321927422,2.825763331500394,0
63,50483.8,female,groupB,0.25197456434109344,5.411735181269435,0
31,45609.19,female,groupA,0.5222867428466186,6.272872955841277,0
43,60996.05,female,groupC,2.027981856782932,6.582610762167384,1
58,41960.22,female,groupC,0.7975628535179188,3.94151147114024,0
65,73524.36,female,groupA,1.47699025660812,5.67991296033251,0
65,41289.97,female,groupA,-0.0863560737861728,5.601093294725139,0
22,63801.21,female,groupC,-0.7859736719916595,5.639912651839549,0
64,64448.25,female,groupB,-0.7338327693002961,8.53766005101319,0
23,52487.93,male,groupA,0.6615227812352409,4.120999027108245,0
48,51151.4,male,groupC,2.0817910257814756,5.86189035995842,0
66,39065.49,female,groupC,0.006870540883716997,5.58741938532045,0
52,42243.93,male,groupB,1.6513697556493072,7.066962011594217,0
67,53296.75,male,groupB,-1.4776765712251074,4.097628966558494,0
35,49322.97,female,groupA,0.46057057266695633,5.989847392921187,0
34,67746.26,male,groupC,-0.11216243643474062,6.598713074627139,0
34,43181.15,male,groupC,-0.2919860225493126,7.45383218033059,0
36,44089.03,female,groupA,-0.04198814693045651,5.636456690199877,0
53,25029.04,male,groupA,-0.5149094673896957,4.588833026482275,0
41,59652.92,female,groupB,0.21573479731644563,5.3446112008592195,0
56,58298.28,male,groupB,0.23225520494917215,4.018650319953159,0
39,64656.23,male,groupC,0.7254676455148641,7.462488402952101,0
34,65501.54,female,groupC,0.053722599210251645,7.742662188556479,0
27,61834.2,female,groupB,0.10896188441107656,-0.45774099669652113,0
46,62466.74,male,groupA,0.2016527292540429,5.074022592184135,0
64,59151.03,female,groupA,-0.306111704001743,4.964148761247214,0
62,61461.4,female,groupB,-0.6378793071244289,4.81820201909226,0
31,22370.57,male,groupA,-0.019881643306258665,9.035401230867684,0
42,33503.14,female,groupC,-1.4053358719477456,7.621053526772116,0
54,31052.09,female,groupA,-0.6795465001526486,2.878355105042175,0
49,69052.6,male,groupA,-1.5051303563092477,3.497449458917404,0
21,38255.61,male,groupC,-0.5782128612025603,6.9911800430706785,0
48,40657.07,male,groupC,0.19551221939428864,6.39276961600258,0
20,50099.86,male,groupC,-1.1053430761334317,6.750397133605948,0
24,31344.81,female,groupC,-0.23247710930219825,5.627837263232866,0
51,55708.17,male,groupA,0.31741494008034177,6.5046735265241535,0
23,18044.15,male,groupC,0.2309171279781346,3.6252019143394225,0
35,32337.65,male,groupA,0.3239021432995779,5.805099706937807,0
48,52982.24,female,groupB,-1.2964287876569052,5.276301654709666,0
52,31375.46,male,groupB,0.40707013115844476,8.61908834147969,0
41,69486.7,female,groupA,-0.13718842758849178,4.1011744854076975,0
22,50694.19,female,groupB,1.6236397621135572,7.3097435759230915,0
59,66981.05,male,groupA,0.0223448344283378,2.322733711609662,0
67,55368.75,male,groupC,0.6656158196407356,7.523583277517927,0
64,49821.05,female,groupB,-0.2388057118274872,2.3239106580729154,0
56,35051.57,male,groupA,-0.31180785792504095,3.241408563223831,0
38,63937.19,female,groupC,-0.7556692313647883,5.04431838282984,0
63,56618.82,male,groupA,-3.012900233134147,4.125906142234523,0
43,81269.72,male,groupB,-0.986776741421373,3.770077422661573,0
25,62426.01,male,groupA,1.0641092870371722,2.65684745089483,0
62,44038.96,male,groupC,-0.0592258500371927,1.190937301984877,0
34,54341.32,male,groupB,0.947244319276843,5.817796274416583,0
66,56332.07,male,groupB,1.409220333884967,6.330841758959937,0
37,67444.37,male,groupA,-0.6598524347000252,7.913343207496545,0
63,69828.05,male,groupA,0.8830142696703062,4.400122128084267,0
45,47570.37,male,groupA,-1.4783901709859963,5.508348378093222,0
42,31767.18,male,groupB,-0.9746034642972148,7.42048987802745,0
33,22192.42,female,groupB,0.057279958383512804,5.393679642137286,0
61,32906.76,male,groupA,0.23735592493031749,9.883943805778326,0
21,41123.35,female,groupB,0.27898035557168405,6.1093819933466875,0
42,72565.03,female,groupA,1.8397738318415966,4.18920484341592,0
37,72792.58,female,groupB,1.5218100866197022,5.2578868192794666,0
46,64402.4,female,groupB,0.3292489345804691,3.4413193090086103,0
31,68455.98,male,groupB,-0.016446592927714634,0.5359021120208771,0
52,39389.11,male,groupC,1.34687354800719,2.772540642292951,0
38,27270.26,female,groupA,-0.5267568449823498,-0.7714292048038693,0
27,34902.07,female,groupC,0.437912910699726,4.227461112480468,0
28,19477.72,female,groupB,-1.5329386339899822,4.166989627035058,0
54,33290.67,male,groupB,0.21672586240327651,4.199641048911036,0
31,42410.8,female,groupA,2.349384631245086,3.1787287266784396,0
33,52500.56,male,groupA,1.2034248527377347,3.4170762229950604,0
50,52031.86,male,groupB,0.311866676126094,3.893701729565412,0
35,39655.45,female,groupC,0.799532085213521,4.079166885110195,0
38,58534.22,female,groupA,-1.6265398095980852,4.049722172516288,0
30,39943.4,female,groupB,0.70972097143608,5.543242230269018,0
35,50150.67,male,groupB,0.17361314589927357,4.131086166608364,0
54,33350.27,male,groupC,1.2906212749894705,8.448954416741838,0
45,66330.01,male,groupC,0.504198189463586,5.790966144308703,1
69,50312.52,male,groupA,-1.1236821211624424,7.549109362947703,0
58,60182.38,male,groupB,1.645573107956541,5.460415701584898,1
18,31757.1,male,groupC,-0.17520024253044783,3.776031302258751,0
37,52616.36,male,groupC,1.8718482912702057,5.853990896730881,0
33,58585.01,female,groupB,-0.14637697358966908,5.134938958196083,0
48,19341.99,male,groupC,-0.9224256708446338,3.648495483571168,0
31,67521.46,male,groupC,-1.1368695602073766,2.788263444208289,0
68,31258.63,male,groupC,-1.4766293365770071,6.777373616943546,0
33,53163.5,female,groupC,0.7898017684759661,7.159339991682827,0
45,76815.54,male,groupB,-0.44206227786467706,4.135798171428472,0
24,64323.55,female,groupB,0.7925530463927442,3.62300743910894,0
65,27650.93,female,groupC,-0.8454580278325443,7.1312559745778294,0
65,47329.47,male,groupA,0.5295284223960135,5.055962011523663,0
59,68501.45,female,groupC,-0.19685554069030833,5.0607183420997535,0
36,37748.37,male,groupC,-0.04081604894698169,1.7590514060022908,0
21,44601.8,female,groupB,0.6331321089759486,4.645467570287507,0
54,44181.76,female,groupC,1.1176303969275703,5.508734203734373,0
40,58550.58,male,groupA,0.5562043977786661,3.6087215583528076,0
69,26945.13,male,groupC,1.549907404751396,4.216534191028388,0
54,59391.65,other,groupA,-1.6210134750909164,4.645959530392464,0
46,40658.01,other,groupB,-0.9645704053633368,3.370817984221283,0
69,49829.94,female,groupB,-0.5386828871057604,6.438925913642633,0
59,46626.93,male,groupA,0.6017916614033579,7.3923390183631295,0
41,58996.5,female,groupC,-1.5020539771799126,4.049786528685025,0
18,49684.4,female,groupC,-1.0617105556657582,0.187324137208698,0
22,71606.52,male,groupB,0.3580107741837473,3.758996664782992,0
41,64841.44,female,groupC,-0.49662083033381565,5.279219812984348,0
47,38070.16,male,groupC,-1.8013533147163963,4.230125828576637,0
19,70479.47,female,groupA,0.40097051031363584,8.536259730342866,0
24,54791.09,female,groupB,-0.24005968358100574,5.135815359302175,0
54,52548.25,male,groupC,-1.3006069380911682,2.854592967170825,0
57,62723.14,male,groupC,0.13310026191696803,5.439964068359096,0
19,34382.77,female,groupB,-2.941776516175567,8.464698632772453,0
44,29308.43,male,groupA,-0.8895100309108772,3.129514737481007,0
22,50374.12,male,groupB,1.7828757986893358,5.252966243577499,0
55,40905.47,female,groupC,0.9133628050719238,7.5988582303518015,0
61,81105.78,female,groupA,-0.09285229109965301,4.943423626259448,0
63,38535.16,male,groupA,0.47722712402687434,4.865799049908687,0
49,50603.71,female,groupC,-1.3401390122764092,4.908120228422978,0
50,52879.47,male,groupC,1.5720423649611466,6.8744865044040235,0
66,68469.11,male,groupB,0.13658652530080914,7.448039006140118,0
49,35081.58,other,groupA,0.032258873492969235,9.302671373229233,0
41,25819.02,female,groupB,0.11946234441526146,7.656896891486345,0
57,70916.52,male,groupA,0.02950433782297415,5.338836296149117,0
48,51207.78,male,groupB,-0.0446544139203716,3.380918606702111,0
61,62146.14,male,groupB,1.4023706004497123,5.423841261571546,0
45,62850.46,female,groupC,0.43450375010097797,6.977930825555677,0
63,65450.13,female,groupB,-0.5526711724760979,6.601798937234866,0
20,44332.05,female,groupB,-0.18226902434096015,4.456189582561913,0
19,40265.97,female,groupA,1.2200590915531604,1.0621761194888757,0
23,20056.14,female,groupB,1.3530630581916185,6.6808073035957465,0
46,35076.48,female,groupC,-1.2870049656571876,6.643257108168878,0
54,50932.27,female,groupA,0.18615577048949683,5.526547372199497,0
29,39479.06,female,groupA,-1.4875297191853405,7.945349284500402,0
26,32886.49,male,groupB,0.25650527471796014,3.9081139062140133,0
62,50756.32,female,groupA,-0.6663433118670702,4.560537647731611,0
57,70144.13,female,groupC,-1.3739555702962587,3.644409849761622,0
51,49159.76,female,groupA,1.3227071781350268,3.1483335557353365,0
43,33007.71,female,groupC,1.1340598743793904,4.397691363030323,0
39,69086.37,female,groupC,-0.7820657905699678,6.409841925157723,0
19,38388.24,male,groupA,0.4496433043038591,4.974671032796211,0
27,72190.58,female,groupA,-0.14634724593936407,1.349695786644868,0
64,46053.0,male,groupA,-0.18739560511670547,2.8010414579873775,0
35,51546.95,other,groupA,0.8404259297918528,2.406903914708562,0
54,73413.4,male,groupB,0.3684449434393765,7.7501223179939736,0
54,29727.54,female,groupA,-0.0007935580561500203,3.787114557372832,0
34,34248.42,male,groupB,2.377127150647308,5.71687347230111,0
28,45101.78,male,groupA,-0.03828591108355169,4.046977340220643,0
53,47900.48,male,groupB,-0.13735619446359268,2.4787081139005216,0
22,89631.05,male,groupB,-1.870438991936329,0.980672948431625,0
43,36679.08,female,groupC,2.3114793320747142,6.762509318493496,0
64,30436.29,female,groupB,-1.1999802153023167,6.209179912481801,0
54,35962.48,female,groupC,1.316035974559719,8.343489901390498,0
57,53482.0,female,groupA,-1.0028548256852565,4.602967464092101,0
22,57380.54,male,groupC,-0.07734513897189514,7.316577730200078,0
28,39393.69,female,groupA,0.6524988034032833,3.024191073213644,0
32,50315.54,female,groupA,2.3958671734655472,1.8082195916419472,0
33,79178.04,male,groupC,-0.8545256372404479,2.3482146400704407,0
28,50527.53,male,groupA,1.5070768981889406,8.985169151370402,0
68,54814.85,male,groupA,-0.6800442745179849,4.484796523614623,0
26,78334.82,other,groupB,0.35140469875635905,1.5448518636404294,0
54,39529.61,female,groupA,-1.091505840669926,6.324982971475323,0
48,38548.87,female,groupA,0.19518148990209744,4.604576508838596,0
49,42954.77,male,groupA,0.5939727039803478,4.166277443530779,0
29,42081.34,female,groupC,0.8752121262766291,6.450803811799801,0
33,22684.8,female,groupA,0.822548569052231,1.8076339485517416,0
49,52069.91,male,groupA,-0.05626953436249984,7.470711660532905,0
33,53254.12,male,groupB,-0.41518278371816825,6.189107560880279,0
54,47212.12,male,groupB,1.0826517088610204,7.232726351159615,0
20,53712.06,female,groupB,1.5115079708526393,8.013475964232871,1
21,53871.63,female,groupB,-1.1801420991774116,2.546022754516225,0
55,30257.72,female,groupB,-0.11982599404754474,5.667502297638547,0
50,54329.6,male,groupA,-0.5670065952089679,7.019716427954943,0
20,58377.68,male,groupC,0.3250222861875013,3.389131652408027,0
64,26043.48,female,groupC,-0.6084670793711324,6.507101678827341,0
18,71946.74,male,groupC,0.20208435641365194,5.019663050910551,0
67,31463.06,female,groupC,0.9928727030624401,1.6507509641175178,0
55,32926.43,female,groupC,-1.709347887378631,10.273951863705893,0
69,53029.33,male,groupA,-0.5823550565146367,6.835048443868345,0
67,58020.48,female,groupA,0.03827804839045703,5.945760404688617,0
34,61665.07,male,groupB,-0.8344666780680978,4.821162083135567,0
57,58414.89,female,groupB,0.45885092393949034,5.4224719166623485,0
28,42204.45,female,groupB,-1.079038342063747,3.6166852881681186,0
42,51628.42,male,groupA,0.3866984620129061,4.084773919278948,0
30,45249.94,male,groupC,-0.04479870822542066,4.825068461392916,0
43,52613.89,male,groupB,-0.7995856152023118,4.039287932665234,0
63,51026.85,female,groupC,-1.3234578317252428,5.168534686509314,0
40,42426.37,female,groupA,0.36719359930863577,2.4102041790165183,0
22,44791.73,female,groupA,1.9372184677179896,4.390560933114932,0
34,22216.94,other,groupA,0.7580463837740105,4.156681879182962,0
58,62451.95,female,groupA,0.7170755092266199,4.347146462384578,0
45,54463.36,male,groupA,-0.38419414641609145,5.349721476240722,0
47,15399.8,female,groupB,0.017071432332824127,6.5485071076292165,0
40,61897.4,female,groupB,-0.9837092459782273,6.385353523457274,0
33,49204.58,other,groupC,-0.7946698193099047,1.0237703688997346,0
49,35947.67,male,groupB,0.5466505496803482,5.772775116141933,0
50,34618.62,female,groupA,-1.119066944034606,7.643700046107159,0
64,39676.67,male,groupB,-0.18049281917714685,7.895282881654662,0
50,36027.12,male,groupA,-0.8279613530114885,5.2875357171609805,0
69,38042.18,male,groupA,-0.22449647103481246,4.565935990360554,0
60,75509.51,male,groupB,-0.938681730248764,6.489947658381155,0
22,55566.89,male,groupC,-1.9694635141060075,1.6974782955728038,0
38,80540.15,male,groupB,0.42640592932642774,3.41074220968261,0
38,53386.08,female,groupC,-0.011082050060210466,6.093943519041656,0
18,58688.99,male,groupC,0.800980064599734,4.07437425956981,0
27,36789.42,female,groupA,1.5182311171531038,6.301073607749661,0
57,47479.57,male,groupC,0.457518661863176,4.48357512377414,0
36,48774.8,female,groupC,0.8213431280246446,3.8750097594628867,0
25,59301.39,female,groupC,0.808955531720222,7.595517004697461,0
32,49257.75,female,groupC,1.7572971301361844,4.070247879048306,0
32,55269.91,male,groupC,-0.8196228200511019,5.137343369745881,0
27,54732.92,male,groupB,-0.2889889094372931,4.09694322598171,0
23,45457.13,female,groupA,-0.5488114870185403,7.383651107761316,0
57,43914.63,male,groupB,0.0565360299441644,3.8782036342143678,0
60,39965.1,female,groupA,-0.6933999683978288,3.1324135994482276,0
43,66234.56,female,groupA,-1.0010316858710355,5.0893752982252325,0
50,45463.53,male,groupC,-0.553586392778555,2.125702508277688,0
65,54933.46,male,groupC,-0.9148063796768352,4.585834967058483,0
61,47651.67,female,groupC,-0.7436711187991691,4.890260903726328,0
19,65939.26,male,groupB,-1.7371638107566603,5.377250178740753,0
67,20178.69,female,groupC,2.047594472972509,2.368852573770916,0
21,54544.55,male,groupC,-0.8152956908584579,4.428678567568336,0
19,31176.34,female,groupB,1.0433816114950254,3.0337254016830864,0
38,55860.52,female,groupA,1.0278600177223902,3.0914578289724304,0
56,47801.8,female,groupA,0.10502536169803339,3.83344281710547,0
22,27824.58,male,groupA,-0.9510745421240205,2.182400182998034,0
33,55064.6,male,groupA,1.077311368643593,4.5094885375050255,0
31,53362.73,male,groupC,0.9358788856717675,1.1778853034802328,0
38,46531.68,male,groupB,0.8642726015703078,3.2444861303282124,0
69,48431.52,male,groupA,0.8998385614782632,6.5812948646735325,0
35,52422.67,female,groupB,0.5040293303219275,5.429280180662702,0
28,67673.3,female,groupC,0.6392042950524331,6.603734233772782,0
24,45285.1,male,groupC,0.9459788200172036,3.1471107190802865,0
28,65195.48,male,groupB,-0.6192403682178294,5.714103803862798,0
24,49438.25,female,groupB,-0.07633720916973669,7.71550347386508,0
47,69436.02,female,groupA,-1.3590771144666376,6.806325385266215,0
39,46472.87,male,groupB,1.4800713311779876,3.299006751601798,0
43,40005.14,male,groupC,0.4506146348337246,4.861724935881834,0
61,33534.85,male,groupA,-1.2704967446345259,5.691063484408035,0
48,49492.77,male,groupA,-2.3017961281958126,5.519209376238534,0
26,38102.4,male,groupB,0.11856155133360285,8.644973692700349,0
37,71067.33,male,groupA,-0.17516529912284895,6.077322860782397,0
34,36931.81,female,groupB,-0.49799692414492946,2.375978124441185,0
60,39649.65,male,groupC,0.3092610341337988,5.686843811326054,0
33,58716.25,female,groupA,0.9763824770219414,6.421692527847628,0
25,67786.88,male,groupB,1.2286061671772601,6.4150683232555235,0
56,60965.68,female,groupB,1.4347167325245522,5.618101400127961,0
40,65880.27,female,groupC,0.054542632577959355,5.728537669529228,0
22,48796.76,male,groupA,1.7214985869369062,1.3436488631032781,0
53,49008.12,female,groupC,-0.43154763001397356,4.394410915586462,0
28,80176.37,female,groupC,0.32664588865847394,5.035387684696358,0
63,75354.03,female,groupC,0.48925136322315765,3.1868788772827807,0
61,60713.04,female,groupA,0.770866500386184,4.1288221893124595,0
37,66599.1,male,groupB,-1.0928284824929189,6.746884907534019,0
46,62877.99,male,groupC,0.83529667187883,4.623062853181365,0
47,31910.38,male,groupB,0.6254871699473817,4.229317296138991,0
51,49405.22,female,groupB,-1.40100953687375,4.554506679989349,0
21,72451.61,male,groupA,0.15869005342686596,7.202332480097447,0
34,60805.09,other,groupC,-0.19673131657771037,5.556622388740959,0
26,49046.16,female,groupA,1.9162302373125548,3.6649876568216966,0
54,72631.37,male,groupA,0.4095049890224355,3.2223428584635547,0
21,55539.53,male,groupC,-0.3559000279229142,3.973943830982024,0
44,61333.69,male,groupA,-0.4925435593453492,6.7039594175980355,0
55,55617.97,female,groupC,0.9515202638582984,4.23760320753563,0
67,58117.43,other,groupC,0.3191447072748795,8.433767479471614,0
32,59190.04,other,groupB,0.14117729801814624,6.063827235691118,0
18,69495.11,female,groupB,0.6761075646582225,8.956766378037065,1
55,71449.35,male,groupB,0.10995274914033402,5.374326453318834,0
18,43233.63,other,groupC,1.3341308166108172,5.2430225648657975,0
21,55332.67,female,groupB,-0.2299481571765596,5.619169694050982,0
69,69065.13,female,groupC,-0.9754420579796155,2.7523701413554122,0
62,48026.61,male,groupB,-0.31763538415328035,3.9371162102387367,0
54,30366.56,male,groupC,-0.0219785568741234,4.685619953538286,0
61,36370.28,female,groupA,0.22877416911345771,3.242543114485872,0
21,37406.31,male,groupC,0.2534299018404207,3.0315033537199136,0
22,43127.31,female,groupA,0.2759967332739214,6.792609842990494,0
33,38806.58,female,groupB,-0.584639802572967,5.757375772096078,0
19,65436.59,other,groupA,-1.4327581294771685,6.454192102405454,0
64,45847.64,male,groupC,-1.9081408492307836,6.102610970778661,0
20,68916.53,male,groupA,0.7263433038175343,1.3162562756345912,0
46,33045.6,male,groupC,-2.3416002108762117,2.6136868767477917,0
62,44700.16,male,groupA,0.2840349440872001,3.324144316882734,0
56,51564.16,male,groupA,0.47926982250989125,1.8288168520559474,0
30,62159.92,female,groupC,0.6081971700671404,7.265023739035048,0
42,67154.4,female,groupB,0.4565217040640674,4.9278702514322745,0
46,41925.24,female,groupC,-0.07295447049499554,5.21032344421349,0
57,64901.28,male,groupA,-1.3078421040503558,7.014903979468546,0
40,24771.61,female,groupA,-0.6458460453042415,5.44561527374463,0
32,63069.97,female,groupC,1.3677507373979354,4.327905562208262,0
59,29884.02,male,groupA,0.49121030070682264,3.9943856387075023,0
64,56699.66,female,groupC,-1.1124158113149338,7.4078950073200645,0
43,66937.8,male,groupC,-0.9320404021045712,4.306427085260778,0
19,63308.46,male,groupC,2.0148441678688758,8.482212396414365,0
44,25412.33,male,groupA,-1.1870793446447911,1.3908002843795972,0
64,43291.51,female,groupA,-0.008779506133842603,4.954685393357928,0
69,60754.0,female,groupC,0.1922958834444473,4.196081322529694,0
38,60324.42,female,groupC,0.988945876749797,2.692018021168874,0
25,54138.97,male,groupC,0.9627192695349465,3.3232615588939924,0
47,16975.89,male,groupA,0.6019379443241466,3.0120455404178736,0
61,67970.73,female,groupC,0.10735015032419494,5.580475320679214,0
67,70643.91,male,groupA,0.5355906667958721,3.2838554883832582,0
20,52456.1,female,groupA,3.0956719242246393,3.6916104135486663,0
33,53428.67,male,groupB,3.5084343462357057,5.189828934383468,1
42,57545.91,female,groupC,0.6216034960855034,6.418828524848863,0
23,71906.64,female,groupB,-0.39473998549182765,2.2686586250132255,0
64,53758.31,female,groupB,0.026560287066243863,1.1172538259883864,0
23,47132.38,female,groupB,0.8647365623326437,3.841554323557161,0
52,55722.8,male,groupB,-0.9552189986166181,5.781501975116701,0
65,49833.35,male,groupC,0.7193285515071537,4.611847419575952,0
53,50003.74,female,groupB,0.18764190616482018,3.083927550760628,0
57,23512.11,other,groupC,-1.5399168718208676,5.739331594035338,0
31,57842.47,male,groupC,0.3961458519338845,3.553661964954376,0
61,67571.83,male,groupA,-0.5184155563722225,6.140670665849732,0
39,65305.59,male,groupC,1.0830974081063631,4.264569818165884,0
21,64264.87,male,groupA,-0.1796637693591712,3.10254446551944,0
37,49204.97,female,groupC,-1.460254876882715,8.121124198056538,0
36,52185.14,female,groupA,-0.468572049447512,7.765900621212895,0
45,67871.04,male,groupC,0.18311089746703482,5.243539682693255,0
31,63010.31,female,groupC,-2.0260729099266936,6.814835558678186,0
42,72295.34,female,groupA,0.6390244041908699,4.70444388223624,0
40,39909.25,female,groupB,-0.7940173990198568,2.375551948558622,0
34,39815.66,female,groupC,0.7647874917939999,3.5422960155797663,0
54,45011.48,male,groupB,1.859033929078843,5.400831221456661,0
33,35854.51,female,groupC,1.180317542071841,6.103055269890324,0
57,30178.17,male,groupC,-0.1381836756537788,7.570076970288993,0
31,57029.56,female,groupC,0.991847905304083,3.466538319678496,0
62,56008.26,female,groupB,0.5507213222710949,6.105789570590543,0
36,53693.39,male,groupB,0.06776572524287205,3.01004469348433,0
20,55306.18,female,groupC,3.13553778475732,5.62282726686527,0
25,28044.32,male,groupC,0.9578631577018981,2.8399259900581892,0
59,42799.21,male,groupB,-0.5269366048182105,6.698096086402904,0
63,45597.97,male,groupA,0.2559792679019361,5.530136897267869,0
29,50727.59,female,groupC,0.5553958025223393,2.140139592266359,0
49,28103.55,female,groupC,0.4688271046931716,5.886405701210514,0
47,36083.13,male,groupA,0.027097829182105668,0.2800240320237499,0
24,43452.82,female,groupA,0.3657473087440168,3.8588541334814255,0
41,65874.28,female,groupA,-0.17504727225815994,5.930699143660864,0
54,53928.05,male,groupA,0.3187014957959504,4.676052529476966,0
68,65323.49,male,groupB,1.9315545876111784,3.607443958433417,0
62,48163.53,female,groupC,0.4414975658906195,2.4434241431036128,0
23,50014.83,male,groupC,0.18029663130993534,1.1243853701701636,0
30,57486.14,other,groupB,1.3690951809969478,3.4016673643554385,0
40,47341.84,female,groupA,0.9508590153717674,2.421528396380846,0
25,40629.12,female,groupB,-0.23116031232468998,5.630155665547435,0
47,27653.22,male,groupB,-1.1421700457443942,2.120952331177521,0
18,41031.24,male,groupB,-1.4885911307672346,3.0820130941853927,0
23,62542.81,male,groupA,0.8111480316808044,6.347066051930298,0
20,68910.11,male,groupB,2.815853176100434,8.36073076504755,0
33,38402.65,other,groupB,-0.13059421360402543,2.757282956760486,0
57,23993.94,female,groupB,-2.577955991668249,6.118611460976603,0
27,63899.16,male,groupA,1.281213588977391,7.073610216386049,0
69,51039.48,male,groupC,0.35593758234405787,3.4100233298851963,0
32,29794.3,male,groupA,-0.1738115374379386,4.123106800941867,0
20,3338.16,male,groupA,-1.226790218942068,5.219104546854583,0
35,35548.84,male,groupB,1.3664992254990804,5.39369054405876,0
56,43055.81,male,groupC,0.10078491486447565,5.528823364663083,0
23,32725.24,male,groupB,1.056857689334066,5.825175287261713,0
21,60378.6,male,groupA,0.051292961191423396,8.721422808663977,0
62,37811.48,male,groupA,1.929823197444166,4.72584089090909,0
48,50186.03,male,groupA,0.23998660211163306,6.954516131162169,0
35,85602.34,male,groupA,-0.6737315526232089,-0.24758921999191763,0
57,51761.92,male,groupA,0.5756766550600865,3.7539150755261437,0
61,48267.22,male,groupA,0.13383102416195555,0.8466072878355977,0
36,48606.08,female,groupB,-1.1224733791511259,10.659811940858962,0
47,60035.22,male,groupA,-0.862106032952376,8.001071585826566,0
18,58176.28,male,groupB,0.1025712003065516,2.743440577302044,0
33,34946.68,male,groupC,1.4223540629061526,3.4041377311310574,0
48,43832.71,male,groupC,-0.5004510135195616,2.1929271306349154,0
28,39990.07,female,groupB,1.0834150119200225,5.000713943936218,0
69,45760.35,female,groupB,-0.15165295576740462,5.2009592286366955,0
68,77399.32,male,groupB,1.4842503104831866,2.870988107270724,0
31,59261.71,male,groupC,2.010260675049163,5.639911206215046,0
38,48803.56,female,groupC,0.2486473411995541,2.9460973966268753,0
27,68667.98,male,groupA,-0.5712820690687592,4.057434346087665,0
44,52827.07,female,groupB,-0.5870484598898562,5.99079932791562,0
24,25429.24,female,groupA,1.102002774410393,2.9964155556677348,0
38,74959.47,female,groupA,-0.885289323820533,1.0672284127660259,0
46,47654.02,male,groupC,-1.6737401607251334,5.064179769891796,0
49,16159.6,male,groupA,1.2766098880347965,4.506398464346487,0
49,26005.61,male,groupA,-0.8210806650315763,10.124951645982897,0
29,66915.28,female,groupC,-1.3073536571380415,7.6507962580752515,0
59,26249.01,other,groupB,-0.7504542914583527,6.042578528149071,0
53,70238.37,male,groupC,-0.16979669298408942,2.694661637532296,0
57,51215.71,male,groupB,-1.1998526550309228,4.265167496318882,0
42,60708.41,female,groupB,-1.0993802446298395,2.111463394748469,0
64,46147.9,male,groupC,0.28452177524913996,5.257033396034168,0
38,57850.47,male,groupC,-0.4876776689087662,2.4885416982781066,0
59,54748.51,female,groupC,0.492008200915548,7.849403383270034,0
28,49422.05,female,groupA,0.650268407450753,5.2950910564551865,0
30,34018.42,male,groupA,-0.5611047862412349,5.378078060773561,0
45,55377.93,female,groupC,-0.12495987628878462,4.387874295429179,0
46,22744.64,female,groupC,0.8611515279418192,2.24948064051122,0
56,63972.52,male,groupC,1.2389178645314214,5.93910130164141,0
33,52954.93,female,groupA,-2.38760570911094,-0.5900663816377616,0
63,56962.95,female,groupB,-1.4450480455323733,4.565152508225853,0
35,10746.4,male,groupC,0.2334172103879597,7.678811200644957,0
45,33113.99,male,groupA,0.06262781554829494,6.311679493908636,0
66,42413.51,male,groupC,-0.251753658350053,6.596255731795867,0
46,60105.17,female,groupA,-0.34778864607915233,6.365190231913162,0
